file_name|transcription
05340a44f02b45b72ad88bebaa2cd0d8ff952f6e2ee9814b5666ebf31d9c3a6f540e8b2ebc1d6427b68174c7aba7d5fb0f41ca3a9e576448127ca85e1e4ccc35|Down at the office we get all the help we want.
01f073ed63487d174b013f37ba4ff699d6b8b4aa6fe9876cbf60fb99563e282f0e8104b38393c98f37b604c3afb7cc6d73fcc40fbaebc0de1426a7dbcc3faeb5|"""Where your treasure is, there also will be your heart,"" the alchemist had told him."
03c1b5ba52871b4f55802326465ec5d5d02586dee90aa1db28fec59b65c81a393140cdcf493dd7fefa59caf75d2ce844afd8cfac70c3917b642ee8592dc4a6c0|A man is swimming with a little girl wearing a pink life jacket in an indoor pool
04cd565aa78ac4fa580a0e9bb41c1c7d4266d9453e36098ae877840c381de010b0e88c6dd9f925a93c77d16c2ea7d868bf4d228794aff2ecaf414d207ea94379|A man dressed in blue is playing with a yellow toy airplane outside.
053b26732d4eb9291f393a5fa46b7af3c4b7f935ffd41cd005e3943536be9a2032d8dd5ed56c204e2cd77ae61a61249986f8d9a1eaad06ad70285f29efd00971|The boy observed in silence the progress of the animals and people across the desert.
02aded9e2dd8f439e4901177969ff5d3e5d677da766692a1c1af9c665f6e3b5a0c8c16bbd2c9592ba69d067d6047dff7bcb244c7c23a00db37e7e8ed72e64401|The interface was indecipherable.
0023a53b99923d7d2a1b59805940779ad6b57d7c92d4ae008a33b264d92b6a974a4d2012861280302e2539effb1186d2b3fb45f896aa991b0c489febdec7620b|I would if I thought I'd hear anything worth listening to.
024ce29cf7e6345d77b2acd77c3f91359e200b7943f0eabb0a2be2b20d99c1749315c3c53d724a2aac76be6a92944bc3c7d7a829917e1190f909659b8c107fca|Disregard my last statement.
02c84529e8f6fa779021cb95a180de69719b912d7d0e23ffc9f2e7b9e87285261defa616e6db0c000ba37b9249853190716cf0f5ae2f40a4565eaa1dd445a08b|It infuriates me, and I don't know why.
00ecc10cc7aa0980f0a6d88faa5016fad0786922a453ff1725b0d5b9d42bbac96925a053f5d756b0125ae4c23039f9bee4244f2606043c2fac86d8220421088f|He thought of the merchant's daughter, and was sure that she had probably married.
0302a926082d51bfadc87fbfe00748c665b409c326d1dd8cfaf61ee2f7a75fbc60c2cd053d8bf0b36d4d19e8816be27e70a16d6e009d02955e8288071541b40e|"""Like everybody learns,"" he said."
0155f2d6449aaa81c55e0e9a7acb4c596b6ebdb1697993308df6ca1734378fdf6925b53660506e3aed5d2ad1b0faa3d79b282f4575a9fee019558ad2661d1c4e|No sense in going up there!
0490ddd82f59c602cb6294d6390e7174020ad97fde7c54d2bb12d0a6133a067c8add184fa553d24b6cc50793e1cdc86cd2fd4d8e3fcbc45d4f9052fc668ad85e|There was hardly anyone there.
0550bbea17d16b0fdff0ceae7903b84fd6b9d7f28ae12e2fb5196f4d96e82452cb0654a4f7466309ceb4fb76896949709cc655198188d99eca3cdfc4ce82ea73|I'll go right after it.
001fccbb8fd5eae555fc4a96832f8c9292218a9c341abee777848f06cb73c532f7bbbbbe9932592902b7c6e65f78bdf1b862ac5fe9d3fb40ea06831e7c06461e|She got the Congressional Medal of Honor!
03c6f2c74543833f075c4bb1491c85a452b547b71fdabfbdb1d4c155bb3554730d87a227b1a14eb1303908356935e40ce9af11b4d178f2709bd87738e4a35a28|I don't think it's very ethical reading other people's stuff.
00213098387130d26eda9ae28eba83016115080428bfaba3dc1fcdb901e3b692a353e50c1b98c20287e1d780c8f8c77ce03059803f647fedf5019b517decbe65|What could it mean?
02bafde12c43e64161b3cae4e48b51d7e2e9ef6b7105501c025c8014e0febae515cd774dbd2b5a78c3ff4aae43a564a901c205256c9b8ea72be497fa64f8262d|It is a wonderful Monday in London.
01899d5ed252e00a821f89bdf9eb1fa0688a1348305fe1ea98333884946d34dfaf8d6b005d590582986b2bcd3e3ecda46532b7c379b42dadfccef3d52f11f528|The omens will begin insistently to speak of it, and you'll try to ignore them.
03a7130a4b7cc7873b811dd074f7ef6c190d6030e04ec18cb20e81a52708b80a31aa7d366f8feaba080e9f796154425cf15ac6dc86d3e11ad751f21cdbca7807|The hospital is hiring nurses.
001089338a42db45ca4712f05e9ab6e8663f8b658558578daef392bd03167435bf0dc1f088d5d1f59a213163b72846cce224690bfb3df500ec4b3e7295980bda|Do you have Nina's phone number?
02990eb8fc17462bcdfe3a0e101749fab4f110d68d5114d34aa1d8d7aab6a88422cf56d769886be703eb26220c2f1be5928af44cdfff218d34c726244073831d|Beasts get fat by change of pastures.
01fe030e6e935cca65676b5de8f65afa846f55404e279cd881cfeae47019000617400b50990cf40b7b674fa09676fc64c5da5486271cbd95c3eb341466f80cac|The salt breeze came across from the sea.
02616ec4e7db06e9b4a9ef92e07b45498a704ffbf17798befe9d31c043badbd7263c037e78809cdd244653ada2a16ef3db02d0fdf6a8eb275098f05245c9f26a|A large portion of the cylinder had been uncovered.
02569f175aac5c3b9211fb9970fe3ee0a857ab5f3c65e3f83ca023db555fcae75fce6d51428feb0f4bfd7173adaf13feb15e340e549f96e8061f1573899f8218|It would have been visible to me, had I only looked up as it passed.
004a18bf65a4b06ea2a4e25450264d1ccd9430f71dcfa33e4b2e60e5a17aa471a8a276d7c68efe31a06695d4b44c662f7d147bd32c360f30f698bf1f31871d32|We returned to the cemetery.
000e10f899f62c788cfa8b81932bf385cb7ef5f1127211b54aa3ee8fae873eba8ac6a125780d01cdbcb0d62653578c028c6cdbd7812f7979fd89f394c759ff66|He just got a new kite for his birthday.
01be004c9a6546a4e62a4e7679b6f68bee8f225f1ffa5ee1c29279277cc70f005c6a169814f0bf1c9274feceeadb968d98f24909097ebe006066852464fe97b7|That's when he'll be safe and not a minute before.
00bdfa065f81080f84cab4101e13a7623f23286d3a6943681391c44892d6e8d7959b7eaadee640acfff4a87484d971d5322e1a8fd050548121b7e8ee81c62c06|You can't say that about my father!
050c71ec806b78f3b5a53a5a543c61856cda72a83fe80846be4f0a1eade4d5295e6b39e96c8461a7107fa71c5a2cbbf3484fe6cb95de2429b9d4523470240dc4|These families have children.
0154c4ea2c650d0e2a90209c387f7dfe99be86b341fa455446ad33232bbdf8f368911373a6484341e0a6392b576585b0e03468375c590b03ee00dc30224ace12|The brass lamp had been disturbed.
02ad339acd703f3f9d8c67b6adbdabd14d52785ab2d9dd9a112dc0830f295fa432d5984f5ddb8adcbe863acfced80f8aa1f0ef6086171848d0e26a2f41c1358f|No matter what happens, it's a nice vote of confidence you're getting from your boss.
01f15d2974887d9e5499465cf291703c307c2dc1c3a0345f20b901280b92ebb80e139c551f0c3a04d0eeb22e4c430a6189016623d2afc4b130ecff81cf4a0ec4|The sword remained where it was.
03c4031f14c79e5d535a3009816ede4564a1d2d6c193869a4168ae98c67942fc32d68ed027d4e7a3353bf27dfe3360b6a3d9b3646c5fa1bf3c541d2b20e801d2|"""Well, I'd like to see their land, and see how they live,"" said his son."
031fe32ea05b1e5a6b5c192bac9a32aba5f5b031044f9a877fd6f0989d4ae6782ff3ed80041805e42ef513df1f72b94d266b67b16ae9519c295b52454fde68e5|This man looked exactly the same, except that now the roles were reversed.
0373ebd04599560f94b526124b9b0d72859b2a2ba181bd369e8a1ef095d98c350bb570802ef68c6ec8f1ee533ac500a5ca916eb6354e91910ce9bbd6dcdf1ca5|He rose, and made his way back toward the palm trees.
02d6dec7c82fc84ab711443b9e416a493ceb9c1311e87bb14df034ca5f336f15568e32df32088388d1f61e0ad501b8d15cedcb54636765e47989244dd8716027|His arm seemed to be battling with whatever was in the hole.
01733c2b078dad1de498af1d66215cba216e451a2d76d2bdcaede4522e41d2c18474d44d5845cefaeac0849bdd7d59dc5fc97d90b50af59487911d7b24966a8c|Haven't you got a bullet I can bite?
02b3ceeab661be1b8fa6478cdbd575afaaf2e11465f08b21ad97b59038d601ccd94f116800f26d888da88a65fcba062d11f2418bebde2d317cdc64d0c697b061|"""Now leave us alone,"" said the boy to the young Arab."
016ffeb23acf703a7e2972770d0f78b49575eb02684961014f744ccc45499ab282bd8037f2869a89c0ec499c88fd17eb321c467e21cbae961ce738de879bc1bc|A group of people from all different ethnic backgrounds have come together in protest
018b8552786e2d3107962a6b2273e71e313e4a02196943f82b52499d99210268d9fb94b325d2bf816cd70f10c5c10b99672c28658def86a2c9fbf630d46751c4|The twenty-eigtheen Olympics will be in Pyeongchang.
029e24a8364148541b67fe3052db4ac4553c10aa78996cbf037d8a6a5557609ca34521bdf3460992e9fbb9b2c887701933b80077ce425753668eb87d7f8f53e6|Baked earth.
02d7a0960618148671c7a6851ca968dba6cc09811c3a6c0bdf4f8e768dc48c42492cda777d9989ba4d835fccab74a2d953ba5030ab5945281d779b02b2942382|Mayonnaise is made from eggs, oil, vinegar and mustard.
04ae0a1d15482bbcc822c3639802598727e58b30516431a4f0c8caaee49378d7864d17433690d6b696ab6e6905cf5672bfd90e135b799bf55dd062f0e09ace69|"""You came so that you could learn about your dreams,"" said the old woman."
013b536df12d97d9e5d55b0ac23dfaff52ffe2dec8e74c876f82c1196372533496949f47a2f5a77a9b95b61b7b242bebb52cd54db442e35529b01049e11b9398|Give me the showing of animated movies at Speakeasy Theaters
04523c115bf0c354643d173eab529856b72c5eec72c96899a1ea5015c8b2152bb9f6ad5e31693e640a5478bd8b1477f1e1a38f93ff86371af5384e814813d56f|You have developed a serious case of pneumonia.
0177c328b40a13b13b6bc4932e02a8a692407cb7fd1a021112fd55a9b68e607e9da61b081ff2f09642256a35226bf0663c64f26bc8afa17c1c9157d697600e61|That wasn't at all necessary.
05115a76a49d7862de3f40197e7f9fea144847b7f722c47bc18fa3129d20c417ef0e4089c4021cbbc1b4051c00d581acb53bf5a6e38651c61afe5f4b2a895751|The beer was more than just refreshing, it was delicious.
00129026f4b147528878b4b01c8a40090f313d51bf36241dd09b45510b855c62b918f0f725b721e459b82ebab92fa006c65eeaab9989624bc04553951c8ba9dc|They looked for the fallen mass, but found nothing.
059b0d24e82ef909efb16d4844f295d1f8fa4dc8b23e207968f822f659712609bccc03c4d095c03d34d857d9e90e8a97e068c961fda282ffe0a2782e775300eb|If I know where she is.
011f7b9808980e20f79b71c3df061df26419c92013180b44ddfa71dbc43c51c152cbc7d768f2affb397e6ec7e450fc165588e4d456674c077f3f52bb51efbfc0|Listen to that mob.
0369365c3191335237087ebe068577bb564d9719d130cb783849704d035170f1681864d6f7374ad58fdcbbcd131c04bfbe76c97a04b06f52b3dba51387c694b6|As secretary you can hire anyone you like.
0500e42a8a75dccc9a0230364daca6cf5356f001cd84bbca4024cac4773895434112e6658b2be41f56288a1be46c856911a482e24ae4ec30fdc81e13b44f0477|I'd like to join but nobody asked me.
0178a2b43c79c3d662d3cb3b0596bd9a961b6284e089ba9ea8a5548131c9866a14e5c12b52037a2ddf55ea892d107821bb8614db1ff9265fd0c9645050b754be|He's in my room.
005fcde2c376ad435cfbe0ba81322ec9002d770cb163d5e0f168d5800d339bee2b479dd4be6c64d2e5aa6589f03357682ed6b4fc8741d1c6be495c3667730874|A boy came running towards me.
046d8413e4834a6b903344e839f9cb48fce95f8ffd53871c5b294c2318eba464ef1037c0248a488403d293d75ae61c9c2ca3d9f1e03bd0fa53df69501d6b4477|Each snowflake is as unique as a grain of sand.
0535173cd9e63ca0a9b3c38f978ab8ad51e0d2f5d015bcc707f4f91c5492b9f6ce82e6807fb99393068eb6cb66aa580e24e27eadad06204aa4ecd7362b836801|Oxygen is important for us, but some bacteria don't need it at all.
0502f234fedab22ce0f14d878d7df02ae73a8a734e9b0d3ac0419f61875dd91295a31667eae42a759b587ce7ce95fef5180a97631c629ee01c691df30068feb8|I'm sorry it's impossible.
0246407dce76e35d09d7c79bfd73c33a73d05ad08ea6563e381df5a7c2f3092d163cdc7cdf0084a1d96af525bc53cfaa5eef294c216eca8e487fff766f76fb8c|You go on and practice.
00eb21ce9f357800da319ceff4d6c038d0a7ea7328cf134598b6798c28948b8042fdfb9f435888f9efd2ca4fbfa5ddf34fa91d3f74215c827400d0fabc92cb32|We'll lower it out of the window with pulleys.
0210b023d34bb288863bda848977d2df6fda9dae85980035e5931de81cbfc3899ab0d1162166de14f68307fb33616b911d13b9c7f378869c4414b091874cbf4c|At least she knows how to behave at funerals.
04aab3e6a55a101122710abe88cc254bdf322ecb5b505d668c321518e7cb6815ba9f1a51b951a76f7c1fabc107c10f9f77541918ee8cead8eca371a3bcefe0b1|It's easy to do here in the kitchen.
0303de6f9f016572574a68efefb6f5ae16556224fe9a72db4782a2340d0e51f7f5d7be469f650c5f214f7d3c1008042ff9b531e7503093265e816f3a362849dd|What does she look like?
016ef1e052eb888fda14ea3d8d5e91cb69fc6d1bc704aa8df2fc142b40bb670670a9d2022ed0bf21b4494758b45bb77b402bc91029ae9278324cd469bb113daa|What do you mean by that?
0583d197acfef3d517ee8b95d566d27ebcababa8cf52aea8034edfb491f01d63c7e62a2b6a9a934d4f43b9718a4a720b3888f9f9c266736a06aca657167134c3|It's as much my fault as yours.
04aa2effc2b020670b9c0efd9d4645b30779f14f7b456403170772eb8b5e059f7e6f8a479a7274fa5202cd0973b45be34637d6c4bde31d28292fa8edc2e897b2|That's when he caught your cold.
0328ffdd271dc3e0a776501336eeeab73aac76399d7daf3db22a9d760feb29513c04edd1b183abb8ee7348b2630982ec57c7af74afa9fa97f219f5412aafcc80|I don't know where to go.
026c56c1b0e9051fff35088e691ed80f7aa0793415545324747beef2badc1263ea68bac79dc16a10406f274214275d46aaeb8dd5c894c36278b17def6ea608f2|The flock of flamingos landed gracefully on their awkward looking legs.
058714c7847317c94a44734a4bd51aacfa99f05ee74f0a1d88e6e1e6b7290f21bdfbbbbbf79c1a221bc719e1768a36455f06cb8fe016a6f1e4822b6d42603d9b|Drawing from my own experience as a learner of English and German, I value engaging activities that involve everyday conversation.
04600673fc99968bc3608280d3840b97bb747721c9acc2b088709efe3db631b15519e4073f42d5b13018a4d34d8ce93a3cadb50eb8ce59ab6502182eaab8b88d|I stopped right over there, panting and waiting for further developments.
02b556c797f5137c086a7461113d56c8b852fd3cdea85123af47378dfc5eab732fc828406238aaeba38cca64335dfdaf6618eae322e39d870ffdd2d8cd771c3f|The boy awoke before dawn.
01b11cffb37102c54d773d73cc8ccf36dc84253b54cd1111492a264c49edd50c8f66683e2e2d776ed598d3315b57c28d3afa47fa0eb37fc1d38c31eb20c10cab|The miner had abandoned everything to go mining for emeralds.
006a6478ae1d6374a4dc6f30da74e44e87d993a26a8f195705734aa551777d76278440e3dcbf7564240a2bedc8da661c6c989001df21ea8c51e7cbab9f59e395|It was no more exciting than an overturned carriage or a tree blown across the road.
00a06955e93d6800351d64f416c95748ed5c4bd6c21119cc227e566c82a8dffa4617d144cdc1caa2e415ebdf1bbab31cef498daac6e65b16f4bc00a674457c03|It seemed so safe and tranquil.
000c480f8c4ff93ba68839d6f1aea6b6c00bffe3e6652d2fb38c174c5b30bb2de4c2aa9c2559f88400a0390b241646d0c92a87749e151e8393759ea6a0880dec|When he saw Henderson in his garden, he called over the fence and made himself understood.
020cd17ac96ff3db373bcb37aaf64c0485e5dcff057dd2d05f8d527fb1f0ac6f6415724d98f2f5f65512a6cb84ee2593b89dca89d405389bff12c287aff1569c|Henderson stood up with a spade in his hand.
057124e681c25b8cb95a969368ad9fb1db68c4a315f96c0ba5b681795db67992ebaf106407dd1453d690a2dfa6949064570cb53b979af33228e91d2d4f124b88|In spite of this, I still believed that there were men in Mars.
032bc75aa3923c3568c80d04ec03bfaf2106dbc8ee1437d5f98294acb0513c40e2d12e5dcc0d74ff0d3f22765755e7580b3a379d0f4687aa629695e1d5db57e6|Henderson went into the railway station to telegraph the news to London.
04f1e1baa191e0a44fae09dc4689712a71dde28db6aa6603291240b4a9be68db6a9c80d25a4cac50ff9fbcb2fc9f556415d8d139d955be5a9aac58f569d413d4|"""So what do you want of me?"" the sun asked."
04e1ba3fa9befadde66202c0c90c843da42193a58e7c83a9fa47a3cd0f3901a2aa370ab27068c22b2eb4f45c380ace4b3a66c7f2d8ca67531bf42c3ee2ed50be|'And this is what your son said,' the angel told the man.
00b46548df116f68780e24d238af0428c77f0b8913d1c9015cf1c991a984189651ca618aedd357c0df2af610409a20ddc74821fff4a82307aa6ec817cf91881d|Prod the old mule with a crooked stick.
007db8e319280e2fab94e45c17e13f347539427ba94c5d2b949370c5ad258276d302bae5e400b38bf65fb77ae92c0df52d94d0bba5b6fc765610e1afd4a6dcd5|How can I tell?
053177b4e4888c2a31a9fa5d244dcac102437ab0112fcb99cdaf791f552bb9a5ad1b94431b675d578d24394a0fa7e9b5f4f855d7e2976f074e90084eea5e4d79|With that new haircut you look ridiculous.
015699c998ed608cc0880c7c51b6fedc8140172c6653a5c04a62eaad9d00fea31285988a8e49a7bf6b0dbac97c92690c3f3a4b656ded3c83f341c44f1ff31da5|"""Do you want to go to work for me?"" the merchant asked."
00c7bf759c70cd6624bbbe479ffdad974cc2e868566f01d75bfc8f166fe638ca2d8c29c41318ed79afd9d868f6a337ecbceff3cdd30f36d404cdacc67dbe9676|No sense in going up there!
00aee819ae97ca96731007d84a2eb9712a3173c6f96d4802e3000ee79a0a1df0d628b5b2e6b0eac6705988c914d1653bcbbc622d08dc659ef0a17c33ea6cf8c0|Tell them all to wait.
00d6b13677127fb05533fd3ec068f437cc23e752a02871b7c255c1a5960a13a2f1ada74f0e3707e28e3910cf93c11ee7d130e38987c6c8737a054047a0c53e54|"""I promised that I would make my own decisions,"" he said to himself."
04b7512d77f2900737409d5b174c4bb11641e1bbcfd5934fe80368212c823090dab102d197a6a2d6827aa690306b2b5af4be93de107da9153004f3cc7c370a89|And then he perceived it very slowly.
00ee2cb4b7932fd726814f0459d7d5ced2e886196d6b88d4833e77c88d1bfa98201a0845d0e2affc5858bb804e3aad4ce1d381d4f4228652dd0efeaeaa934305|Better be ignorant than obstinate
044cbbfc2ebc23d56305d53ac7077eee0fbeca5b2b99a938b52382c46f17619bb4b08705719667a4df97d2633e096c646a52a38e3c39f05ecf2461652b9b7e07|The secret is here in the present.
02965af1e765044886fe1b690d152035e30783bd3c74b295b81270f78e6aca7b91cc49b4d1328e8baa6087b9e168d01bde806f4391078f0c4abbacb42882d3a4|It drew a droplet of blood.
03ac035a5eac31af91606d3a9d68ea1d8b31756b65f887f9e21f6748e2d180d43665f0b1f4cfcea8d3483264a625dbb428fbcfa553ea1cc162d17b05d86b6e4e|To do that successfully, I must have no fear of failure.
02c3d1f24601663a174890ed610c3dc133bde3038a7d1457bb8d6f53aec2f9004255505ced734f51e43593eff7068255faac8cfdd78c44d2bd4fac2385df95af|A small creek cut across the field.
01b099fa20c138d4b6e744bc19b5b907a3cc76945ca98b9a9c0e624a91745f8b2a777c3d9a95f95e0c9dd21436c03bd3fe967abdd5f000306be996cbc84ec8f9|It's a shame they don't have a halal option here.
018444de4d396dadcc0f50f669d32c3ca8510b9472b967b77722ba6656d784387d272765185d56f32b5539cea09c89a261ee703b1d151cd00249e77828501f10|The orange fruit is not yet ripened.
0552cf66c0e26abeb015930b679398fc2b614d432a8172bee893102992e114af8ef83c5b3b44256328a2806e2fa276a9115e51eec4f69243b6be266c0d5de16a|He carried two dead hawks over his shoulder.
02aaa3db211d17e57eb9e807e726c8f3755102ba0f0379a133f9ae813c9aaa366208268f308d51a7fc8ef63f2334f795bac1891bdb1b62b1cf0dcd1b7f1e76f2|I think you're a great guy.
020e03368eb523f8a497f637709d104243b3f91e64b693d779041fc93d6db5bf01f0a8aa735138b45af5bded4702f97a16d13bcc0921b1cd3f466b7369ca0857|The alchemists spent years in their laboratories, observing the fire that purified the metals.
04a33f4e911efa0291ee46cdbe6eab92cd6c8585c03a5e683a9ce0a9bfc2e280edd5c88fbd393cb79be6a4c2ad1d4664cbf3a126d9f1147ede28fbfbbf595f32|The boy offered his bottle, hoping that the old man would leave him alone.
033558bc98d40f41f34dbc8770768975c7fec73a9dd3a9c957d9db474325f3f69ed7bf6dba377cd00d4d597028dda48abc8622352c36b2b9e4f09144fa07afc3|"""Well, he thought about that,"" the old man said."
02c657493e4601a22ede0da2e0ecf8b30965d92e2388d45ecc4ac253902d9745331144a1606da807ef3209cc133e0e9b95dd76b57a1021479321f9d098bf459a|It was a mega monster made of metal.
0133ba48b4798923d54cbc8b951d21bc5acba130b587e610f8a6378f3205fdc1f4357be984ab7e7992e82ecda53c1687d8bcb7655da4772c1fc5b813906291ce|We can't let the Chronicle get the laugh on us!
0557e479c4c3cfb951df03d40170bd9fefd69a5639e13b7b203af786c18d71f075bf09546bf5ef2515d8e4318ce089df5e812e1a67bcc615f923ca5e37b02a5a|Some people like sea gulls, others don't.
0408af627334d35276b91e5744909b18cfc573ea0be7ee22fd137e5ffb4fb3f312024b6acc99890a2e71febaafdd6b97b6ba1e9ddd71cc53710780cca99db87d|I'm not hungry, I'm starving.
03604f818186b861751c4ff40f1d5128156e7ad6ce6ef90dcfacecd89aa3b5bf2809743acf28d9088a4d5fe8e0486d838bd6763a2335909986d885c2b2feb55a|He felt weighted down by the centuries of time since the Pyramids had been built.
03acc10f063a66872fc1bada93c27879172ae75b8e5833db15c95cad4aceb3ae7e35ef4fc21acd030d63dbe68ceb50081273e94ad7f3640cf89e32a999750d5f|What more do you want?
02003c144b21c961586ee549e757cd5d339806ed4a016b3a18bdea9660aff02663ae8b97af93f6091826434c10470619ace7b910209cad883c0e4eccfeab42c5|He went to the vending machine and bought a coffee.
050626c9921f8ae975984422c1cb11a7e074462f546ee4614fba59b1a5bd76f2dd773020d79b3ee7d628361149ba4695537bebea561d49370f501be15ced324e|they become the Soul o f the World.
00606a970e50faab9ac03b7a0a6e2e4c131e92a14811ff63c1455b2dd12aa46ded60974cfb5d647042aed98d008873f2a46e5f9f472d8dc565dcedd2760ecb23|I found a little crowd of about twenty people surrounding the huge hole.
011b51f01f537b98e9d9acfaa36a9753e3f8a20c447b32eb7a4762e0bd86bee8f43ffb99f0907ef0e4121b4e8fdc7a39bf631472f334d74b03026dcc7efab2d4|There is no fire without some smoke.
04d6d8e6cbaa0101bf9e7378902b0f10b75352d2e4c854c5fd0c10b5c99411c1a7dc5a969803559dd92a5c0be8afd6a05375d8e630e6d02047f8b4cf7cd04406|Her old man was Doc Mitchell.
029aa8a99f72bb7fd9008b6583d1e7cb65c89ce7967818aa8a443b4f232f753de430de5bd9048ed0f26b8c864fc283938254aba1e9705cfd88b63e494297071e|Do you know what you're going to do?
0203ca239f1af180396f6b8dbc860826d12269cd4249c866e338e9810adbf79838355590905d245d54f505530ba2cc51c0fbfb50305a064f7640c2efbbbc61d6|My impression after reading the article is that you are going to make the dataset public.
04ff085baa1aecde1269fa02e230bc1b7baabaa283275888f9db8fa3bddc4cfba0833d8f9de54dcf6ce74f0c33eb6e9fc6279f21e179ecdab91978808524cf58|The boy went to his room and packed his belongings.
001833a12d39e9a9e354a95776ea2b4c0e98e059af25690879de3494da73e45488c3f30aadb4857674a3f46bdcbd49dd2aff58d3968836cc4073bb6b22c44c10|Its lower end was still embedded.
04c01fc7d5431ac01951fb8eb8de12dc9b0572ba8f8c3b82b299da8aafa05778f57e69b4cd9fb049d0af524439678b0a00b0bd35edeee9ef7f3a23f393196b9d|Love with life is heaven; and life unloving, hell.
